video_id,comment_id,author,text,sentiment,score,publishedAt,translated,sentiment_model,emotion,sarcasm
IHNzOHi8sJs,Ugwiu91zcPukDwoY9u54AaABAg,@fedoromelchenko7778,Tu du tu du MAX VERSTAPPEN,neutral,0.0,2025-08-21T14:51:53Z,You two of MAX VERSTAPPEN,neutral,anger,LABEL_1
IHNzOHi8sJs,UgzsoBf6CWG24VcaCLZ4AaABAg,@ZZZMMMF,Jisoo my love 🫦,positive,0.6369,2025-08-21T14:43:30Z,Jesoo my love . . . . . .,positive,anger,LABEL_0
IHNzOHi8sJs,UgwVwbEHh9Mp21RJMd54AaABAg,@AnaMonteiro-p1o,Rose❤ my Love,positive,0.6369,2025-08-21T14:27:54Z,Rose my love,positive,love,LABEL_0
IHNzOHi8sJs,UgyOxWdLbyDAtEp7ODx4AaABAg,@raunakKumar-uc3ti,DAMN WHO IS THERE COSTUME DESIGNER ❤‍🔥❤‍🔥❤‍🔥❤‍🔥❤‍🔥❤‍🔥❤‍🔥❤‍🔥❤‍🔥❤‍🔥❤‍🔥❤‍🔥❤‍🔥🔥🔥🔥🔥🔥🔥🔥,negative,-0.5319,2025-08-21T14:26:17Z,DAMN WHO IS THREE COSTUME DESIGNER,negative,anger,LABEL_1
IHNzOHi8sJs,Ugz_T_ruDW_uuk6fZeZ4AaABAg,@MemsingTamang-n5p,My  name. is. jeshika. I. Iike  lisa,neutral,0.0,2025-08-21T14:08:59Z,My name is. Jessica. I. Iike Annex,neutral,joy,LABEL_0
IHNzOHi8sJs,Ugx0YKkxkKZmLCKIXkl4AaABAg,@Ruxshona-r8b,Blackpink is the revolution🖤🩷✨️,neutral,0.0,2025-08-21T13:40:25Z,Blackpink is the revolution,positive,anger,LABEL_0
IHNzOHi8sJs,Ugw4YBSsMMaJE0TThNF4AaABAg,@Ruxshona-r8b,BLACKPINK🖤💓,neutral,0.0,2025-08-21T13:40:04Z,BLACKPINK,neutral,anger,LABEL_1
IHNzOHi8sJs,UgwJ9qhlPDWCeZQGSuV4AaABAg,@Ruxshona-r8b,Slay🖤💘,neutral,0.0,2025-08-21T13:39:53Z,Slay,negative,anger,LABEL_0
IHNzOHi8sJs,UgwWvTAiKNYMtzZ6OUp4AaABAg,@Ruxshona-r8b,Masterpiece🖤💓,neutral,0.0,2025-08-21T13:39:28Z,Masterpiece,positive,joy,LABEL_1
IHNzOHi8sJs,UgyGQCJZnGBCa-KuoXR4AaABAg,@MCjaponaBR,"나는 당신의 팬이 아니었지만, 지금은 내 이미지를 사랑할 수 있기 때문에 팬이 되었습니다.",neutral,0.0,2025-08-21T13:39:10Z,"I'm sorry, I'm sorry, I'm sorry.",negative,sadness,LABEL_0
IHNzOHi8sJs,Ugw4o47x48xslVo22CR4AaABAg,@MCjaponaBR,Nunca fui fã de vcs agora sou pois eu posso agora ter amor a minha imagem,positive,0.6124,2025-08-21T13:37:54Z,I've never been outside vcs now I'm because I can now have love for my image,positive,joy,LABEL_0
IHNzOHi8sJs,UgwBZyUaDyhPsW9brr14AaABAg,@AHYEON-S-ÎLE,Cette musique me rend nostalgique ❤,neutral,0.0,2025-08-21T13:25:13Z,This music makes me nostalgic,positive,love,LABEL_0
IHNzOHi8sJs,UgythUSuk9pOHP_if5Z4AaABAg,@MonirMolik,Khankir baccha,neutral,0.0,2025-08-21T13:06:06Z,Khankir Bachelor,neutral,anger,LABEL_1
IHNzOHi8sJs,UgxeK8RLJ0QgN69-Bbh4AaABAg,@RIYA_6676,Anyone in Augusta and September 2025?,neutral,0.0,2025-08-21T12:41:09Z,Anyone in August and September 2025?,neutral,joy,LABEL_0
IHNzOHi8sJs,UgxDel3FfBCQwUD9wWB4AaABAg,@AnnaŽáková-w1s,💩🤢🤢,neutral,0.0,2025-08-21T12:40:45Z,I'm sorry.,negative,sadness,LABEL_0
IHNzOHi8sJs,UgyipvAm-SHd457MlgZ4AaABAg,@XudinaTomake,Is it just me or did time fly watching this?,neutral,0.0,2025-08-21T12:23:50Z,Is it just me or did time fly watching this?,neutral,fear,LABEL_0
IHNzOHi8sJs,UgzTDIiykX5Gvzx9z7x4AaABAg,@SpriteBoy-r1d,I love BLACKPINK,positive,0.6369,2025-08-21T12:16:37Z,I love BLACKPINK,positive,love,LABEL_0
IHNzOHi8sJs,UgxDpy84oJp2TNm-3aB4AaABAg,@BLINTOxVANSİ,GIRLS ARE STILL SLAYING IN 2025🤯🤯🫡🫡🫡,neutral,0.0,2025-08-21T12:08:03Z,GIRLS OF STILL SLEEP IN 2025,neutral,joy,LABEL_1
IHNzOHi8sJs,UgwmHTd5ZHDddPCk8Mx4AaABAg,@jasonlarson716,The song that made our queens reach superstars needs 70.60m more views before we reach 2.4b. let&#39;s go blinks,positive,0.0516,2025-08-21T11:08:41Z,The song that made our queens reach superstars needs 70.60m more views before we reach 2.4b. let&#39;s go blanks,positive,sadness,LABEL_0
IHNzOHi8sJs,UgyHwJTI_54pT8QdHHV4AaABAg,@nov_eric,The Best Song Ever 🤩,positive,0.6369,2025-08-21T10:50:16Z,The Best Song Ever,positive,joy,LABEL_0
IHNzOHi8sJs,UgySB2WoIDhvKTpK3cF4AaABAg,@oliviaboca8953,3 BILLION..?,neutral,0.0,2025-08-21T10:36:41Z,3 Billion...?,neutral,joy,LABEL_0
IHNzOHi8sJs,UgwYvmpqv1HFH9s8GJR4AaABAg,@PiyotomaKumari,I smiled the whole way through.,positive,0.5423,2025-08-21T09:52:10Z,I smelled the whole way through.,negative,joy,LABEL_0
IHNzOHi8sJs,UgyYMkoSCqxORufqNh14AaABAg,@Vedantshrivastav2,Who are watching this after release jump,neutral,0.0,2025-08-21T09:36:52Z,Who are watching this after release jump,neutral,fear,LABEL_0
IHNzOHi8sJs,Ugz_5LlPAw_EPelb1NZ4AaABAg,@ШоираАвезбаева,Salom,neutral,0.0,2025-08-21T09:12:50Z,Salom,neutral,anger,LABEL_0
IHNzOHi8sJs,UgzHoy2DQKN3JWvqc4N4AaABAg,@martinnn100,BLACKPINK ❤,neutral,0.0,2025-08-21T09:00:31Z,BLACKPINK,neutral,anger,LABEL_1
IHNzOHi8sJs,UgwPdwJQ9CTfTWifiDJ4AaABAg,@megaaprianty9215,Vahaahhahauauaissuhsshshsish,neutral,0.0,2025-08-21T08:27:19Z,Vaiyaiyashshshish,negative,anger,LABEL_1
IHNzOHi8sJs,UgyUYc29BwwS1P1lkNJ4AaABAg,@leeknowAda토끼,2025년에는 누가 있을까요?,neutral,0.0,2025-08-21T07:26:17Z,"2025, huh?",neutral,joy,LABEL_0
IHNzOHi8sJs,UgwnUaHVht-OW6xA_Kh4AaABAg,@renipurwantiofficial,"Cinta ku pujaan hati ku, menemukan kisah yang begitu DDU-DU DDU-DU ayee ayee",neutral,0.0,2025-08-21T07:14:22Z,"I love my heart, find a story like that",positive,joy,LABEL_0
IHNzOHi8sJs,UgzLzuVd_gPY91VRyad4AaABAg,@AmraBatool-t2q,&quot; BLACKPINK IN YOUR AREA&quot;,neutral,0.0,2025-08-21T07:09:31Z,THE BLACKPINK OF YOUR AREA&quot;,neutral,anger,LABEL_0
IHNzOHi8sJs,UgzJ4H3scnHMEOUSM-l4AaABAg,@Alma_roldan123,Las mejores💞,neutral,0.0,2025-08-21T03:50:25Z,The Best . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,neutral,joy,LABEL_0
IHNzOHi8sJs,UgwdFhiECJLUKjl0Lpd4AaABAg,@Abigail-u7u3k,"❤weh73sh32jwo4iwu3q2ht05uwy38 <a href=""https://www.youtube.com/watch?v=IHNzOHi8sJs&amp;t=117"">1:57</a> 2w9o3o4742y2y2iq943793rwtwi4y8w8wu46w839w8537w9572eteori483843ywi3u373u2u39394u6363i2029373636374948472y",neutral,0.0,2025-08-21T03:46:40Z,"Weh73sh32jwo4wu3q2h05wy38 <a href=""https://www.youtube.com/watch?v=IHNzOHi8sJs&amp;t=117"">1:57</a> 2w9o3o4742y2y2iq943793rwy4w8w8w46w839w8537w9572ethory483843ywi3u3u394u63i20297363748472y",neutral,joy,LABEL_0
IHNzOHi8sJs,UgzRGTbxpa3sueGMPsN4AaABAg,@multistan-m4v,who&#39;s still here in 2025,neutral,0.0,2025-08-21T02:27:24Z,Who&#39;s still here in 2025,neutral,joy,LABEL_0
IHNzOHi8sJs,UgyeCJc5Rs1wWPW7_R54AaABAg,@LucianaCurrea-g4g,Que buenas canciones,neutral,0.0,2025-08-21T00:03:46Z,What good songs,positive,joy,LABEL_0
IHNzOHi8sJs,UgzD8Urtq_iegPAcEvB4AaABAg,@نرگس-ظ7ز4,چه کسی در ۲۰۲۵ اینجاست؟,neutral,0.0,2025-08-21T00:01:04Z,What's someone here in 2002?,neutral,fear,LABEL_0
IHNzOHi8sJs,Ugwd7hpwq63ItFK480t4AaABAg,@graceujakeuwifes,anyone 2025?,neutral,0.0,2025-08-20T23:33:04Z,The year 2025?,neutral,joy,LABEL_0
IHNzOHi8sJs,UgxvAl2Jv-STPeqzFsB4AaABAg,@AmalinaAlcé,❤❤❤❤❤❤❤,neutral,0.0,2025-08-20T22:47:28Z,I'm sorry. I'm sorry. I'm sorry.,negative,sadness,LABEL_0
IHNzOHi8sJs,UgxmJX45bsHWeg2AaaV4AaABAg,@КатяРадченко-ш1ш,2025년에 누가 지켜보고 있나요??,neutral,0.0,2025-08-20T20:22:27Z,2025 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,neutral,joy,LABEL_0
IHNzOHi8sJs,UgwUQbvdD3MRsBl2-lp4AaABAg,@domaroe,who in august 2025??,neutral,0.0,2025-08-20T20:13:20Z,Who in August 2025?,neutral,joy,LABEL_0
IHNzOHi8sJs,UgxDRzlNEk5cEfSyB254AaABAg,@gulsenhalvac1285,2mr izlenme,neutral,0.0,2025-08-20T19:14:21Z,2mr scan,neutral,fear,LABEL_1
IHNzOHi8sJs,Ugw2FrpqihG-nQqXfaR4AaABAg,@aramburo_0905,Hope to see you in Latin America❤,positive,0.4404,2025-08-20T19:01:26Z,Hope to see you in Latin America,positive,joy,LABEL_0
IHNzOHi8sJs,Ugw4coAP15G4fsAiN-J4AaABAg,@xdxt,This MV didn&#39;t break the internet—it rewired it. These girls are they are queens. 🖤🩷,neutral,0.0,2025-08-20T18:36:22Z,This MV didn't & #39;t break the Internet—it redirected it. These girls are they are Queens.,positive,anger,LABEL_0
IHNzOHi8sJs,UgwZRgom7EUcQTEI2614AaABAg,@AbirKhant,This was oddly satisfying to watch.,positive,0.4588,2025-08-20T17:59:27Z,This was really satisfying to watch.,positive,joy,LABEL_0
IHNzOHi8sJs,UgxZHZs3jNclRG_RjzZ4AaABAg,@Sifat-d9z,Loved the energy in this video.,positive,0.7184,2025-08-20T17:28:04Z,Love the energy in this video.,positive,joy,LABEL_0
IHNzOHi8sJs,UgzZ4AatU1SWkkGP7JV4AaABAg,@ThTh-m9j,❤❤,neutral,0.0,2025-08-20T14:36:04Z,I'm sorry. I'm sorry. I'm sorry.,negative,sadness,LABEL_0
IHNzOHi8sJs,UgzlO9n6z6U0hPPbkN54AaABAg,@BrihannaBlessing-v8d,Rosé.jennie lisa jisso ❤❤,neutral,0.0,2025-08-20T14:28:38Z,Rosé. Jennie lissa jiso . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,neutral,joy,LABEL_0
IHNzOHi8sJs,UgzOuZyafljshuDiefx4AaABAg,@pb913_,Jeenie like,positive,0.3612,2025-08-20T13:21:46Z,Just like,neutral,joy,LABEL_0
IHNzOHi8sJs,Ugyn0E3x-aItGQYGyIB4AaABAg,@TommyDeluna-c6e,Absolutely.,neutral,0.0,2025-08-20T13:17:29Z,Absolutely.,negative,joy,LABEL_0
IHNzOHi8sJs,UgzWtnXDy3cqn2jyTSN4AaABAg,@aikojrj,149k,neutral,0.0,2025-08-20T13:10:38Z,149k,neutral,fear,LABEL_1
IHNzOHi8sJs,UgwBVXBbMgew3l8VQIV4AaABAg,@JaniyahSophi,You deserve every bit of success coming your way.,positive,0.5719,2025-08-20T13:02:35Z,You deserve every bit of success coming your way.,positive,joy,LABEL_0
IHNzOHi8sJs,UgzorIvf-oV1Txq_xO94AaABAg,@pervinozer4189,Blackpink  in you aria 🖤💖🖤💖🖤💖🖤💖🖤💖🖤🖤💖🖤💖🖤💖🖤💖🖤💖💖🖤💖🖤💖🖤,neutral,0.0,2025-08-20T12:45:43Z,Blackpink in you aria,neutral,anger,LABEL_0
IHNzOHi8sJs,UgxrdXrYzJ7fAcOTNxJ4AaABAg,@ConnectwithBeepin,하류 ❤❤,neutral,0.0,2025-08-20T12:37:45Z,"Whoa, whoa, whoa, whoa.",negative,fear,LABEL_0
IHNzOHi8sJs,UgyjOmq7T9_ioAWwSYt4AaABAg,@ISABEL-V14-230,(*^^*):-):-&gt;(^o^),neutral,0.0,2025-08-20T11:50:26Z,(*^^*):-:-&gt; (^o^),neutral,joy,LABEL_0
IHNzOHi8sJs,UgxmpWqNlu_6RPKlkMB4AaABAg,@faba-rachele2623,I love you blackpink❤😊,positive,0.6369,2025-08-20T11:00:44Z,I love you blackpink,positive,love,LABEL_0
IHNzOHi8sJs,Ugy7EYvvfvHb9Xx5U-N4AaABAg,@Nursima-q2i,121k,neutral,0.0,2025-08-20T10:38:13Z,121k,neutral,fear,LABEL_1
IHNzOHi8sJs,UgzliEaw9AXrRaYlDL54AaABAg,@winxclub.vietnam,llll,neutral,0.0,2025-08-20T09:31:49Z,All,neutral,joy,LABEL_0
IHNzOHi8sJs,UgwBpo4J0XoTTqEgtyh4AaABAg,@MARTINAHRUPEK-l8h,❤️❤️❤️❤️,neutral,0.0,2025-08-20T08:59:17Z,I'm sorry. I'm sorry. I'm sorry.,negative,sadness,LABEL_0
IHNzOHi8sJs,UgwtGMhNpjVSrNS2REd4AaABAg,@RandyGriffin-g2f3d,Ÿoʻubþŕain to fŕigʻht,neutral,0.0,2025-08-20T07:57:33Z,Not too shabby,negative,joy,LABEL_1
IHNzOHi8sJs,UgwwsjS2VZek-NgDlRR4AaABAg,@pop_7834,Кто ис 2025?,neutral,0.0,2025-08-20T07:55:28Z,Who's 2025?,neutral,joy,LABEL_0
IHNzOHi8sJs,Ugz7Rjv2ZdkhTrKbl9F4AaABAg,@volkan7261,Tu Tu Du Du Max Verstappen🗣️🗣️,neutral,0.0,2025-08-20T07:46:29Z,Let's forget your Max.,negative,sadness,LABEL_0
IHNzOHi8sJs,UgxkAbGJUZ1no6P2dml4AaABAg,@dachois,Its 2025. Boses ni TOP at GD ang nagdadala sa bigbang. Unique. Sayang lang nawala na si TOP sa grupo. 😢,positive,0.6207,2025-08-20T06:27:03Z,Its 2025. The vote of TOP at GD was taken by the band. Unique. Only the group lost the TOP.,positive,sadness,LABEL_0
IHNzOHi8sJs,UgxmbqqUsa5YY4QLseN4AaABAg,@Muhammadazizxo,❤❤,neutral,0.0,2025-08-20T05:40:16Z,I'm sorry. I'm sorry. I'm sorry.,negative,sadness,LABEL_0
IHNzOHi8sJs,UgzcOrbPz_GR_hwne9d4AaABAg,@btsarmy875-7,Blackpink in your area🖤💓😆,neutral,0.0,2025-08-20T05:34:18Z,Blackpink in your area,neutral,anger,LABEL_0
IHNzOHi8sJs,UgxmCmBodI0fYGpoUEx4AaABAg,@luluwtf-g9q,amo!,neutral,0.0,2025-08-20T03:53:21Z,"Oh, my God!",positive,joy,LABEL_0
IHNzOHi8sJs,UgyS2TZL-H3FplTyQTV4AaABAg,@ZackGately-y7z,I’m sending this to everyone I know.,neutral,0.0,2025-08-20T03:10:37Z,I'm sending this to everyone I know.,neutral,anger,LABEL_0
IHNzOHi8sJs,UgwBQwILuGHvZAAuodd4AaABAg,@IamuserKall,<b>BlackPink - Queens</b>,neutral,0.0,2025-08-20T02:00:07Z,<b>BlackPink - Queens</b>,neutral,anger,LABEL_0
IHNzOHi8sJs,Ugztod8KEXndfRPxmul4AaABAg,@RachelMercado-e9h,Who’s here before a million views?,neutral,0.0,2025-08-20T01:43:24Z,Who's here before a million views?,neutral,anger,LABEL_0
IHNzOHi8sJs,Ugwg1l6QNCIgFWjDSel4AaABAg,@Jenseoulquen,41k,neutral,0.0,2025-08-20T01:19:10Z,41k,neutral,anger,LABEL_1
IHNzOHi8sJs,Ugxrvmspo2fWDXQADBR4AaABAg,@Amber-fo5eu,Queens,neutral,0.0,2025-08-19T23:50:10Z,Queens,neutral,anger,LABEL_0
IHNzOHi8sJs,UgwGc_PMoMS-jdoC61l4AaABAg,@helenadutra22,나안녕하세요 JISSO 좋은 아침입니다,neutral,0.0,2025-08-19T23:35:43Z,. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,neutral,joy,LABEL_0
IHNzOHi8sJs,UgzDcPcUrSCeszojFp94AaABAg,@danielwade6927,Blackpink just showing who&#39;s still boss. Love it.,positive,0.6369,2025-08-19T21:36:17Z,Blackpink just showing who's still boss.,neutral,anger,LABEL_1
IHNzOHi8sJs,UgyDgBlyV8HICh9UZU54AaABAg,@MireydaLópez-g6y,Blackpink in your área 💓,neutral,0.0,2025-08-19T21:34:14Z,Blackpink in your area ►,neutral,anger,LABEL_0
IHNzOHi8sJs,UgzPNJChiI_lfftr5N94AaABAg,@misomusii,Hello blinks! as a Fellow blink i have a big Favor to ask. there’s this group ICHILLIN they recently had a comeback &#39;XL&#39; and their mv was so cool the music was very catchy too. they only have 400k views on the mv and i’m scared if they don’t do well they could disband :( please if you ever find enough time help me str3am ichillin i’ll be super thankful &lt;3,positive,0.9311,2025-08-19T21:14:19Z,Hello blinds! as a Follow blind I have a big Favorite to ask. there's this group ICHILLIN they recently had a comeback & #39;XL&#39; and their mv was so cool the music was very catchy too. they only have 400k views on the mv and I'm scared if they don't do well they could disband :( please if you ever find enough time help me stream i'll be super thankful &lt;3,negative,joy,LABEL_0
IHNzOHi8sJs,UgzSHISPveKi5_J42XZ4AaABAg,@Paragon-su8jt,I saw someone who had a take online that was interesting. Why do Korean groups have an obsession with guns? They have no exposure to them ever and they aren&#39;t part of their society. Military service is not the same as a gun in each hand and going &quot;dudu du duu&quot;<br><br>The answer to why they do this: they want to be like Americans,positive,0.4019,2025-08-19T20:01:14Z,I saw someone who had a take online that was interesting. Why do Korean groups have an obsession with fun? They have no exposure to them ever and they are & #39;t part of their society. Military service is not the same as a gun in each hand and going & quot; du du du du du du duu&quot;<br><br>The answer to why they do this: they want to be like Americans,negative,joy,LABEL_0
IHNzOHi8sJs,Ugy6DmjaUGk1L29RFFt4AaABAg,@elmundodemary119,2b!!!!!<br>Realy?,neutral,0.0,2025-08-19T19:56:59Z,2b!!!!!<br>Really?,neutral,anger,LABEL_0
IHNzOHi8sJs,UgzohjNto1X9WK9KBiZ4AaABAg,@quentincornillie4404,Trop bien la chanson j&#39;adore 🖤🩷💗💗,neutral,0.0,2025-08-19T19:48:18Z,It's too good to sing J&#39; it's beautiful.,positive,joy,LABEL_0
IHNzOHi8sJs,Ugyghh02wee5L1NjpI54AaABAg,@ertrtfsgggtrt,100%.,neutral,0.0,2025-08-19T19:15:55Z,100%.,neutral,joy,LABEL_0
IHNzOHi8sJs,UgxYbFbpOqB1qLNc6yZ4AaABAg,@darlingsluvwony,Blackpink in your area ✨,neutral,0.0,2025-08-19T18:43:32Z,Blackpink in your area,neutral,anger,LABEL_0
IHNzOHi8sJs,UgweIn9B1boEVfJm2wN4AaABAg,@سيما_الجميلة,❤,neutral,0.0,2025-08-19T18:33:10Z,I'm sorry.,negative,sadness,LABEL_0
IHNzOHi8sJs,UgyJ_tqu7nYp90Ddle54AaABAg,@NoinsMualy,Instant classic.,neutral,0.0,2025-08-19T18:19:55Z,Classic Instant.,positive,joy,LABEL_0
IHNzOHi8sJs,UgyR4SRbNZBuf1kA9ix4AaABAg,@AngelaDiaz-th3vx,Álguien en 2026😅😅😊,neutral,0.0,2025-08-19T17:59:02Z,Early 2026's,neutral,joy,LABEL_1
IHNzOHi8sJs,Ugxv9Ql9T99r1zvPLi94AaABAg,@yudyveliz4255,"This video was the one ho made me fall for lisa, then blackpink it is crazy",negative,-0.34,2025-08-19T17:39:35Z,"This video was the one that made me fall for Lisa, then blackpink it is crazy",negative,fear,LABEL_0
IHNzOHi8sJs,UgzUBvszRbwon-oaE-t4AaABAg,@ΠαντεληΒουγατσιωτης,Jennie and jisoo❤️❤️❤️❤️❤️❤️,neutral,0.0,2025-08-19T16:56:18Z,Jenny and Jisoo,neutral,anger,LABEL_0
IHNzOHi8sJs,Ugy22is_Sc6GuQxCR114AaABAg,@chaeyoung_yuina,"🗣HIT YOU WITH THAT DDU-DU DDU-DU DU <a href=""https://www.youtube.com/watch?v=IHNzOHi8sJs&amp;t=78"">1:18</a>",neutral,0.0,2025-08-19T16:50:30Z,"HIT YOU WITH THAT DDU-DU DDU-DU DU <a href=""https://www.youtube.com/watch?v=IHNzOHi8sJs&amp;t=78"">1:18</a>",neutral,anger,LABEL_0
IHNzOHi8sJs,Ugxs_dZAQDW615xowxh4AaABAg,@JoselingPere,Jennie,neutral,0.0,2025-08-19T16:37:16Z,Jenny,neutral,anger,LABEL_0
IHNzOHi8sJs,UgwnL_4sWWer4FR6Bnd4AaABAg,@MeetChauhan-t8u,Sheetal,neutral,0.0,2025-08-19T15:45:22Z,Shelter,neutral,fear,LABEL_0
IHNzOHi8sJs,UgxD6KWC3izZHlxVuTx4AaABAg,@MeetChauhan-t8u,Blck  pick,neutral,0.0,2025-08-19T15:45:04Z,Black Pick,neutral,anger,LABEL_1
IHNzOHi8sJs,UgwbXTyYhmQkhIqbaa54AaABAg,@ohmakademi,year 2016?,neutral,0.0,2025-08-19T14:44:42Z,The year 2016?,neutral,joy,LABEL_0
IHNzOHi8sJs,Ugw0He9BEajskVrGM0x4AaABAg,@Lisawq-e7d,Woww,neutral,0.0,2025-08-19T14:14:15Z,Wow.,positive,surprise,LABEL_0
IHNzOHi8sJs,UgzxBvx-wKY-JAoIHep4AaABAg,@chongyunnnn,👍,neutral,0.0,2025-08-19T13:43:23Z,I'm sorry.,negative,sadness,LABEL_0
IHNzOHi8sJs,UgzxVfAMSLXS50k7pa14AaABAg,@melanie-lollover469,여여여,neutral,0.0,2025-08-19T13:32:46Z,I'm sorry.,negative,sadness,LABEL_0
IHNzOHi8sJs,UgxufVU_Pmrf5Rbum994AaABAg,@MahdiHayoura,La mode du baggy va revenir cest dimas le styliste,neutral,0.0,2025-08-19T12:22:52Z,Baggy mode will return path to style list,neutral,anger,LABEL_1
IHNzOHi8sJs,Ugwjcgv9yapza-8-BNZ4AaABAg,@HAryad-o1h,😮😮😮wow jesoo❤ jine ❤Lesa❤ Rose,neutral,0.0,2025-08-19T11:48:01Z,I'm sorry. I'm sorry. I'm sorry. I'm sorry.,negative,sadness,LABEL_0
IHNzOHi8sJs,UgwOpPX2PR45rLv_zSZ4AaABAg,@Jenseoulquen,874k,neutral,0.0,2025-08-19T11:36:23Z,874k,neutral,anger,LABEL_1
IHNzOHi8sJs,UgyJbvSWhskXskp0BBN4AaABAg,@SabiKatul,This deserves to go viral.,neutral,0.0,2025-08-19T11:10:04Z,This uses to go viral.,neutral,joy,LABEL_0
IHNzOHi8sJs,Ugw0-iU8ZppChXMCbLx4AaABAg,@jasonlarson716,"Blinks, ice cream needs 25.9m more views before we make more history. This would be our queens 10th song to reach the billion views mark. Let&#39;s go. Fighting",negative,-0.34,2025-08-19T10:38:42Z,"Blinks, ice cream needs 25.9m more views before we make more history. This would be our queens 10th song to reach the billion views mark. Let&#39;s go. Fighting",positive,anger,LABEL_0
IHNzOHi8sJs,UgzxUFjLQlDsuy6pMX54AaABAg,@Wastedmory,Anyone 2025?,neutral,0.0,2025-08-19T10:29:20Z,Anyone 2025?,neutral,joy,LABEL_1
IHNzOHi8sJs,UgyZcLf2g6ux9BjNimh4AaABAg,@Hoyaoioi,"<b>• 간주 점프 </b><b><a href=""https://www.youtube.com/watch?v=IHNzOHi8sJs&amp;t=24"">00:24</a></b><br><br>착한 얼굴에 그렇지 못한 태도<br>가녀린 몸매 속 가려진 volume은 두 배로<br>거침없이 직진 굳이 보진 않지 눈치<br>Black 하면 Pink 우린 예쁘장한 Savage<br><br>원할 땐 대놓고 뺏지<br>넌 뭘 해도 칼로 물 베기<br>두 손엔 가득한 fat check<br>궁금하면 해봐 fact check<br>눈 높인 꼭대기<br>물 만난 물고기<br>좀 독해 난 Toxic<br>You 혹해 I&#39;m Foxy<br><br>두 번 생각해<br>흔한 남들처럼 착한 척은 못 하니까<br>착각하지 마<br>쉽게 웃어주는 건 날 위한 거야<br><br>아직은 잘 모르겠지<br>굳이 원하면 test me<br>넌 불 보듯이 뻔해<br>만만한 걸 원했다면<br><br>Oh wait til&#39; I do what I do<br>Hit you with that ddu-du ddu-du du<br>Hit you with that ddu-du ddu-du du<br><br>지금 내가 걸어가는 거린<br>BLACKPINK 4 way 사거리<br>동서남북 사방으로 run it<br>너네 버킷리스트 싹 다 I bought it<br>널 당기는 것도 멀리 밀치는 것도<br>제멋대로 하는 bad girl<br>좋건 싫어하건 누가 뭐라 하던<br>When the bass drop it&#39;s another banger<br><br><br>두 번 생각해<br>흔한 남들처럼 착한 척은 못 하니까<br>착각하지 마<br>쉽게 웃어주는 건 날 위한 거야<br><br>아직은 잘 모르겠지<br>굳이 원하면 test me<br>넌 불 보듯이 뻔해<br>만만한 걸 원했다면<br><br>Oh wait til&#39; I do what I do<br><br>Hit you with that ddu-du ddu-du du<br>Hit you with that ddu-du ddu-du du<br><br>What you gonna do when I come come through with that that uh uh huh<br>What you gonna do when I come come through with that that uh uh huh<br><br>뜨거워 뜨거워 뜨거워 like fire<br>뜨거워 뜨거워 뜨거워 like fire<br><br>뜨거워 뜨거워 뜨거워 like fire<br><br>뜨거워 뜨거워 뜨거워 like fire<br><br>Hit you with that ddu-du ddu-du du",positive,0.5267,2025-08-19T09:38:54Z,"<b>•<b><href><href=""https://www.youtube.com/watch?v=IHNzHi8sJs&amp;t=24"">00:24<b><br><br>><br><br><br><br>>===Curr>Curr>Curr>Curr <br>Br>Curr>Pink <br>Curr>Curr>Curr>Curr <r>Cr>Cr>Cr>Cr>",neutral,joy,LABEL_1
IHNzOHi8sJs,UgwgFYYFuiCwbvdBTZt4AaABAg,@ĐượcTrần-b9i,Hay quá đi🎉🎉🎉,neutral,0.0,2025-08-19T09:26:53Z,Or too much.,negative,anger,LABEL_0
